first_author,group,group_start,number_authors,sdi,times_cited,journal,pub_year,velocity,grant_product
False,C,2009,7,0.369186046511628,1,APPL. SURF. SCI.,2017,1,Post
False,C,2009,6,0.437125,1,MACROMOLECULES,2017,1,Post
False,C,2009,14,0.263326797385621,1,J. AM. CHEM. SOC.,2016,0.5,Post
False,C,2009,12,0.203172619047619,1,SOL. RRL,2017,1,Post
False,C,2009,7,0.408564102564103,1,J. AM. CERAM. SOC.,2017,1,Post
False,C,2009,2,0,1,IEEE SPECTR.,2015,0.333333333333333,Post
False,C,2009,3,0.693,1,BIORESOURCES,2015,0.333333333333333,Post
False,C,2009,4,0.195301587301587,1,METAB. ENG.,2017,1,Post
False,C,2009,3,0.285272727272727,1,PHYS. PLASMAS,2014,0.25,Post
False,C,2009,9,0.240756097560976,1,J. MATER. CHEM. C,2015,0.333333333333333,Post
False,C,2009,9,0.244357142857143,1,ADV. MATER. INTERFACES,2016,0.5,Post
False,C,2009,2,0,1,MATER. TODAY,2011,0.142857142857143,Post
False,C,2009,11,0.128402985074627,1,J. PHYS. D-APPL. PHYS.,2017,1,Post
False,C,2009,2,0.212621568627451,1,APL MATER.,2014,0.25,Post
False,C,2009,4,0.683796296296296,1,IEEE TRANS. NUCL. SCI.,2010,0.125,Post
False,C,2009,5,0.228258064516129,1,J. PROPUL. POWER,2017,1,Post
False,C,2009,6,0.252512820512821,1,J. CRYST. GROWTH,2015,0.333333333333333,Post
False,C,2009,3,0.200909090909091,1,J. PROPUL. POWER,2014,0.25,Post
False,C,2009,4,0.27575,1,PHYS. REV. E,2017,1,Post
False,C,2009,2,0.296904761904762,1,APPL. PHYS. LETT.,2012,0.166666666666667,Post
False,C,2009,2,0.592561797752809,1,J. QUANT. SPECTROSC. RADIAT. TRANSF.,2016,0.5,Post
False,C,2009,2,0.586176029962547,1,INT. J. HEAT MASS TRANSF.,2014,0.25,Post
False,C,2009,6,0.342979591836735,1,J. AM. CHEM. SOC.,2016,0.5,Post
False,C,2009,5,0.264492424242424,1,NANO LETT.,2017,1,Post
False,C,2009,8,0.260055555555555,1,RSC ADV.,2015,0.333333333333333,Post
False,C,2009,2,0.324808641975309,1,ELECTROCHIM. ACTA,2017,1,Post
False,C,2009,7,0.479547619047619,1,PHYS. REV. LETT.,2017,1,Post
False,C,2009,7,0.35899358974359,1,J. VAC. SCI. TECHNOL. B,2015,0.333333333333333,Post
False,C,2009,5,0.714439393939394,1,J. QUANT. SPECTROSC. RADIAT. TRANSF.,2017,1,Post
False,C,2009,12,0.608090909090909,1,PROC. NATL. ACAD. SCI. U. S. A.,2017,1,Post
False,C,2009,3,0,1,ABSTR. PAP. AM. CHEM. SOC.,2012,0.166666666666667,Post
False,C,2009,12,0.595,2,SCIENCE,2017,2,Post
False,C,2009,7,0.594413793103448,2,MATER. SCI. ENG. C-MATER. BIOL. APPL.,2013,0.4,Post
False,C,2009,9,0.181839622641509,2,ACS APPL. MATER. INTERFACES,2016,1,Post
False,C,2009,7,0.319649382716049,2,NANO TODAY,2017,2,Post
False,C,2009,5,0.197495495495496,2,NANOTECHNOLOGY,2016,1,Post
False,C,2009,7,0.0956,2,APPL. PHYS. LETT.,2010,0.25,Post
False,C,2009,9,0.46316,2,PHYS. REV. LETT.,2017,2,Post
False,C,2009,8,0.414209523809524,2,CONSTR. BUILD. MATER.,2017,2,Post
False,C,2009,6,0.332674418604651,2,APPL. PHYS. LETT.,2013,0.4,Post
False,C,2009,3,0,2,ACCOUNTS CHEM. RES.,2013,0.4,Post
False,C,2009,9,0.700135135135135,2,SCI REP,2016,1,Post
False,C,2009,9,0.334308974358974,2,J. MATER. CHEM. A,2017,2,Post
False,C,2009,13,0.267034482758621,2,JPN. J. APPL. PHYS.,2011,0.285714285714286,Post
False,C,2009,4,0.435920731707317,2,BIOTECHNOL. PROG.,2011,0.285714285714286,Post
False,C,2009,8,0.253306712962963,2,ADV. MATER. INTERFACES,2017,2,Post
False,C,2009,7,0.32167619047619,2,J. VAC. SCI. TECHNOL. B,2015,0.666666666666667,Post
False,C,2009,3,0.198010233918129,2,NAT. REV. MATER.,2017,2,Post
False,C,2009,4,0.138,2,APPL. ENVIRON. MICROBIOL.,2012,0.333333333333333,Post
False,C,2009,2,0,2,METAB. ENG.,2012,0.333333333333333,Post
False,C,2009,3,0.345349593495935,2,INT. J. HEAT MASS TRANSF.,2014,0.5,Post
False,C,2009,2,0.338,2,J. POWER SOURCES,2015,0.666666666666667,Post
False,C,2009,3,0.376983333333333,2,J. COMPUT. INF. SCI. ENG.,2012,0.333333333333333,Post
False,C,2009,5,0.20733,2,CHEM. MAT.,2015,0.666666666666667,Post
False,C,2009,25,0,2,LANCET,2016,1,Post
False,C,2009,8,0.4613125,2,AM. J. PHYSIOL.-LUNG CELL. MOL. PHYSIOL.,2017,2,Post
False,C,2009,6,0.341174242424242,2,IEEE INTERNET THINGS J.,2017,2,Post
False,C,2009,7,0.557503246753247,2,J. PHYS. CHEM. LETT.,2015,0.666666666666667,Post
False,C,2009,6,0.329384615384615,2,APPL. PHYS. LETT.,2014,0.5,Post
False,C,2009,5,0.315112721417069,2,J. VAC. SCI. TECHNOL. B,2017,2,Post
False,C,2009,9,0.269302180685358,2,J. CRYST. GROWTH,2011,0.285714285714286,Post
False,C,2009,12,0.247207547169811,2,J. PHYS. CHEM. B,2016,1,Post
False,C,2009,10,0.222233333333333,2,J. PHYS. CHEM. C,2016,1,Post
False,C,2009,10,0.166880952380952,2,APPL. PHYS. LETT.,2014,0.5,Post
False,C,2009,10,0.212195258019526,2,ADV. FUNCT. MATER.,2017,2,Post
False,C,2009,7,0.26932,2,J. APPL. PHYS.,2011,0.285714285714286,Post
False,C,2009,7,0.178841584158416,2,APPL. PHYS. LETT.,2016,1,Post
False,C,2009,11,0.405506796116505,2,ADV. ENERGY MATER.,2017,2,Post
False,C,2009,10,0.267951666666667,2,NANO LETT.,2017,2,Post
False,C,2009,8,0.347794871794872,3,MATER. DES.,2017,3,Post
False,C,2009,3,0.304933333333333,3,INTEGR. BIOL.,2015,1,Post
False,C,2009,4,0.524785714285714,3,OPT. LETT.,2013,0.6,Post
False,C,2009,7,0.434833333333333,3,PLOS ONE,2015,1,Post
False,C,2009,2,0.631716049382716,3,J. OPT. SOC. AM. A-OPT. IMAGE SCI. VIS.,2016,1.5,Post
False,C,2009,10,0.510621951219512,3,POLYMERS,2016,1.5,Post
False,C,2009,8,0.270967391304348,3,ACS APPL. MATER. INTERFACES,2016,1.5,Post
False,C,2009,4,0.277721153846154,3,SOL. ENERGY,2015,1,Post
False,C,2009,3,0.316253164556962,3,J. MICROELECTROMECH. SYST.,2012,0.5,Post
False,C,2009,2,0.308545652173913,3,J. POWER SOURCES,2016,1.5,Post
False,C,2009,3,0.031761904761905,3,ACTA ASTRONAUT.,2013,0.6,Post
False,C,2009,5,0.285555555555556,3,IEEE PHOTONICS TECHNOL. LETT.,2011,0.428571428571429,Post
False,C,2009,7,0.199777777777778,3,APPL. PHYS. LETT.,2016,1.5,Post
False,C,2009,5,0.304152777777778,3,MOL. GENET. METAB.,2015,1,Post
False,C,2009,3,0.292,3,CURR. OPIN. BIOTECHNOL.,2017,3,Post
False,C,2009,6,0.2393,3,METAB. ENG.,2017,3,Post
False,C,2009,4,0.208587155963303,3,SMALL,2012,0.5,Post
False,C,2009,4,0.44034328358209,3,INORG. CHEM.,2016,1.5,Post
False,C,2009,4,0.315174603174603,3,SCI REP,2016,1.5,Post
False,C,2009,5,0.345296875,3,J. APPL. PHYS.,2012,0.5,Post
False,C,2009,8,0.329502712477396,3,ADV. ENERGY MATER.,2017,3,Post
False,C,2009,7,0.251069607843137,4,SMALL,2017,4,Post
False,C,2009,4,0.324813333333333,4,J. PHYS. CHEM. C,2016,2,Post
False,C,2009,6,0.190933333333333,4,APPL. PHYS. LETT.,2013,0.8,Post
False,C,2009,3,0.316808,4,NANOSCALE MICROSCALE THERMOPHYS. ENG.,2010,0.5,Post
False,C,2009,2,0.361052631578947,4,ACS SYNTH. BIOL.,2014,1,Post
False,C,2009,4,0.224723744292237,4,ADV. FUNCT. MATER.,2014,1,Post
False,C,2009,11,0.19577397260274,4,NANO ENERGY,2017,4,Post
False,C,2009,4,0.29909011627907,4,J. ELECTROCHEM. SOC.,2016,2,Post
False,C,2009,5,0.354018072289157,4,RSC ADV.,2015,1.33333333333333,Post
False,C,2009,7,0.227247058823529,4,APPL. PHYS. LETT.,2014,1,Post
False,C,2009,4,0,4,NAT. COMMUN.,2013,0.8,Post
False,C,2009,6,0.30622875,4,J. PHYS. CHEM. LETT.,2017,4,Post
False,C,2009,7,0.09144,4,APPL. PHYS. LETT.,2014,1,Post
False,C,2009,8,0.352722222222222,4,CURR. APPL. PHYS.,2016,2,Post
False,C,2009,3,0.459021739130435,4,J. MICROELECTROMECH. SYST.,2012,0.666666666666667,Post
False,C,2009,8,0.270797297297297,4,ADV. MATER.,2017,4,Post
False,C,2009,11,0.673959537572254,4,SCI. ADV.,2017,4,Post
False,C,2009,8,0.666152173913043,4,METABOLOMICS,2016,2,Post
False,C,2009,5,0.404974137931035,4,BIOTECHNOL. PROG.,2011,0.571428571428571,Post
False,C,2009,7,0.315066037735849,4,PLOS ONE,2011,0.571428571428571,Post
False,C,2009,3,0.299731707317073,4,ELECTROCHIM. ACTA,2016,2,Post
False,C,2009,6,0.294365079365079,4,J. VAC. SCI. TECHNOL. B,2012,0.666666666666667,Post
False,C,2009,8,0.187507936507936,4,APPL. PHYS. LETT.,2013,0.8,Post
False,C,2009,8,0.5088,4,APPL. PHYS. LETT.,2016,2,Post
False,C,2009,3,0.234769230769231,4,MACROMOL. CHEM. PHYS.,2011,0.571428571428571,Post
False,C,2009,5,0.565811209439528,4,SMALL,2016,2,Post
False,C,2009,6,0.200831168831169,4,APPL. PHYS. LETT.,2013,0.8,Post
False,C,2009,3,0.484907142857143,4,APPL. THERM. ENG.,2016,2,Post
False,C,2009,5,0.494966386554622,4,INT. J. HEAT MASS TRANSF.,2017,4,Post
False,C,2009,4,0.305263157894737,4,J. APPL. PHYS.,2010,0.5,Post
False,C,2009,11,0.521274193548387,5,MACROMOLECULES,2015,1.66666666666667,Post
False,C,2009,2,0.418125,5,ACS SYNTH. BIOL.,2015,1.66666666666667,Post
False,C,2009,3,0.472407407407407,5,J. OPT. SOC. AM. A-OPT. IMAGE SCI. VIS.,2015,1.66666666666667,Post
False,C,2009,3,0.290380952380952,5,J. PHYS. CHEM. C,2015,1.66666666666667,Post
False,C,2009,6,0.264631578947368,5,APPL. MICROBIOL. BIOTECHNOL.,2016,2.5,Post
False,C,2009,10,0.551819230769231,5,NANO LETT.,2016,2.5,Post
False,C,2009,13,0.14352,5,J. APPL. PHYS.,2011,0.714285714285714,Post
False,C,2009,5,0.44325,5,SEP. SCI. TECHNOL.,2014,1.25,Post
False,C,2009,6,0.568223880597015,5,BIORESOUR. TECHNOL.,2015,1.66666666666667,Post
False,C,2009,4,0.221038461538462,5,CHEM. SCI.,2015,1.66666666666667,Post
False,C,2009,6,0.3823125,5,J. MICROELECTROMECH. SYST.,2014,1.25,Post
False,C,2009,5,0.26842735042735,5,NAT. CHEM. BIOL.,2012,0.833333333333333,Post
False,C,2009,15,0.107236842105263,5,APPL. PHYS. LETT.,2017,5,Post
False,C,2009,4,0.306778625954199,5,ELECTROCHIM. ACTA,2015,1.66666666666667,Post
False,C,2009,6,0.568445887445888,5,J. BIOPHOTONICS,2015,1.66666666666667,Post
False,C,2009,4,0.318146739130435,5,J. MICROELECTROMECH. SYST.,2011,0.714285714285714,Post
False,C,2009,3,0.234404938271605,5,J. NANOSCI. NANOTECHNOL.,2010,0.625,Post
False,C,2009,7,0.251820512820513,5,J. APPL. PHYS.,2012,0.833333333333333,Post
False,C,2009,5,0.280747747747748,5,J. ELECTRON. MATER.,2011,0.714285714285714,Post
False,C,2009,4,0.277653846153846,5,J. MAGN. MAGN. MATER.,2015,1.66666666666667,Post
False,C,2009,10,0.640470588235294,5,IEEE TRANS. NUCL. SCI.,2012,0.833333333333333,Post
False,C,2009,5,0.341790322580645,5,METAB. ENG.,2010,0.625,Post
False,C,2009,4,0.372753086419753,5,ADV. FUNCT. MATER.,2017,5,Post
False,C,2009,2,0.559203125,5,J. MEMBR. SCI.,2012,0.833333333333333,Post
False,C,2009,3,0.205678571428571,5,J. PROPUL. POWER,2013,1,Post
False,C,2009,6,0.364955555555555,5,NANOTECHNOLOGY,2013,1,Post
False,C,2009,9,0.277603174603175,5,ADV. ENERGY MATER.,2012,0.833333333333333,Post
False,C,2009,5,0.447648648648649,5,INORG. CHEM.,2016,2.5,Post
False,C,2009,4,0.414882352941176,5,INORG. CHEM.,2012,0.833333333333333,Post
False,C,2009,6,0.521607142857143,5,MACROMOL. RAPID COMMUN.,2016,2.5,Post
False,C,2009,5,0.405513274336283,6,NUMER HEAT TRANF. B-FUNDAM.,2013,1.2,Post
False,C,2009,7,0.350595744680851,6,PROC. NATL. ACAD. SCI. U. S. A.,2016,3,Post
False,C,2009,10,0.250244939271255,6,NANO RES.,2016,3,Post
False,C,2009,5,0.281974358974359,6,CRYST. GROWTH DES.,2010,0.75,Post
False,C,2009,14,0.32745987654321,6,J. MATER. CHEM. A,2015,2,Post
False,C,2009,9,0.239277108433735,6,PLOS ONE,2012,1,Post
False,C,2009,11,0.371311475409836,6,STEM CELLS TRANSL. MED.,2017,6,Post
False,C,2009,5,0.210916666666667,6,J. AM. CHEM. SOC.,2016,3,Post
False,C,2009,2,0.579,6,APPL. THERM. ENG.,2014,1.5,Post
False,C,2009,2,0.34166935483871,6,FEMS MICROBIOL. LETT.,2016,3,Post
False,C,2009,3,0.17758064516129,6,J. NANOSCI. NANOTECHNOL.,2011,0.857142857142857,Post
False,C,2009,7,0.202990566037736,6,ADV. MATER.,2017,6,Post
False,C,2009,3,0.629684684684685,6,J. BIOMOL. SCREEN,2010,0.75,Post
False,C,2009,11,0.31809349112426,6,ADV. ENERGY MATER.,2017,6,Post
False,C,2009,3,0.416657142857143,6,J. APPL. POLYM. SCI.,2014,1.5,Post
False,C,2009,2,0.284736842105263,6,IEEE TRANS. PLASMA SCI.,2013,1.2,Post
False,C,2009,16,0.322769230769231,6,PHYS. REV. B,2013,1.2,Post
False,C,2009,8,0.280881355932203,6,METAB. ENG.,2017,6,Post
False,C,2009,4,0.164122448979592,6,IEEE TRANS. SMART GRID,2017,6,Post
False,C,2009,7,0.504686440677966,6,DESALINATION,2014,1.5,Post
False,C,2009,3,0.328,6,COLLOID SURF. A-PHYSICOCHEM. ENG. ASP.,2013,1.2,Post
False,C,2009,7,0.514646551724138,6,DESALINATION,2015,2,Post
False,C,2009,10,0.24629609929078,6,NANOTECHNOLOGY,2016,3,Post
False,C,2009,4,0.358887029288703,6,TOP. APPL. PHYS.,2015,2,Post
False,C,2009,7,0.279613821138211,6,NANO LETT.,2017,6,Post
False,C,2009,4,0.216626050420168,6,ADV. FUNCT. MATER.,2014,1.5,Post
False,C,2009,5,0.185811224489796,7,NANOSCALE,2012,1.16666666666667,Post
False,C,2009,9,0.347755838641189,7,J. MATER. CHEM. A,2016,3.5,Post
False,C,2009,5,0.303648936170213,7,ORG. ELECTRON.,2014,1.75,Post
False,C,2009,6,0.580229885057471,7,IEEE TRANS. ULTRASON. FERROELECTR. FREQ. CONTROL,2012,1.16666666666667,Post
False,C,2009,5,0.243190476190476,7,NUMER. HEAT TRANF. A-APPL.,2013,1.4,Post
False,C,2009,8,0.118714285714286,7,APPL. PHYS. LETT.,2013,1.4,Post
False,C,2009,8,0.256702127659574,7,APPL. PHYS. LETT.,2013,1.4,Post
False,C,2009,11,0.1775125,7,APPL. PHYS. LETT.,2016,3.5,Post
False,C,2009,3,0.0405,7,IEEE INTERNET COMPUT.,2013,1.4,Post
False,C,2009,7,0.090709677419355,7,APPL. PHYS. LETT.,2015,2.33333333333333,Post
False,C,2009,4,0.583522321428572,7,ENERGY ENVIRON. SCI.,2011,1,Post
False,C,2009,4,0.76978431372549,7,AICHE J.,2013,1.4,Post
False,C,2009,4,0.39098,7,AM. J. AGR. ECON.,2013,1.4,Post
False,C,2009,5,0.471066666666667,7,APPL. ENERGY,2017,7,Post
False,C,2009,12,0.179756294058409,7,J. PHYS. CHEM. C,2014,1.75,Post
False,C,2009,3,0.364786666666667,7,ELECTROCHIM. ACTA,2013,1.4,Post
False,C,2009,3,0.51113440860215,7,J. MICROELECTROMECH. SYST.,2012,1.16666666666667,Post
False,C,2009,3,0.440075187969925,7,J. SOL-GEL SCI. TECHNOL.,2014,1.75,Post
False,C,2009,9,0.170451219512195,7,NANO RES.,2013,1.4,Post
False,C,2009,11,0.1953,7,APPL. PHYS. LETT.,2014,1.75,Post
False,C,2009,6,0.225691176470588,7,CHEM. MAT.,2016,3.5,Post
False,C,2009,9,0.45703216374269,7,CEM. CONCR. COMPOS.,2016,3.5,Post
False,C,2009,2,0.355393617021277,7,J. POWER SOURCES,2015,2.33333333333333,Post
False,C,2009,2,0.618268656716418,7,J. QUANT. SPECTROSC. RADIAT. TRANSF.,2014,1.75,Post
False,C,2009,6,0.556066666666667,8,ENERGY TECHNOL.,2014,2,Post
False,C,2009,3,0.3722,8,INORG. CHEM. FRONT.,2015,2.66666666666667,Post
False,C,2009,3,0.427572580645161,8,J. MEMBR. SCI.,2010,1,Post
False,C,2009,7,0.489561643835616,8,AM. J. PHYSIOL.-LUNG CELL. MOL. PHYSIOL.,2016,4,Post
False,C,2009,5,0.265236486486486,8,J. AM. CHEM. SOC.,2015,2.66666666666667,Post
False,C,2009,7,0.426572580645161,8,MECH. MATER.,2016,4,Post
False,C,2009,7,0.485164179104477,8,CEM. CONCR. COMPOS.,2016,4,Post
False,C,2009,5,0.102493670886076,8,J. MATER. SCI.,2014,2,Post
False,C,2009,6,0.196123611111111,8,NANO LETT.,2016,4,Post
False,C,2009,5,0.348410714285714,8,J. MEMBR. SCI.,2016,4,Post
False,C,2009,9,0.10009756097561,8,APPL. PHYS. LETT.,2016,4,Post
False,C,2009,8,0.312130952380952,8,NANO LETT.,2017,8,Post
False,C,2009,7,0.376934782608696,8,J. ACOUST. SOC. AM.,2010,1,Post
False,C,2009,4,0.233035714285714,8,SOL. ENERGY,2014,2,Post
False,C,2009,3,0.309822222222222,8,PLOS COMPUT. BIOL.,2016,4,Post
False,C,2009,4,0.602640350877193,8,ENERGY POLICY,2015,2.66666666666667,Post
False,C,2009,7,0.487977272727273,9,OPT. EXPRESS,2012,1.5,Post
False,C,2009,3,0.342391447368421,9,SOFT MATTER,2015,3,Post
False,C,2009,9,0.132638111888112,9,ACS APPL. MATER. INTERFACES,2015,3,Post
False,C,2009,8,0.148040322580645,9,ACS APPL. MATER. INTERFACES,2016,4.5,Post
False,C,2009,7,0.175962962962963,9,NANOTECHNOLOGY,2014,2.25,Post
False,C,2009,8,0.260285714285714,9,NAT. COMMUN.,2015,3,Post
False,C,2009,2,0.533140845070423,9,APPL. OPTICS,2010,1.125,Post
False,C,2009,3,0.448586419753086,9,ENERGY CONV. MANAG.,2015,3,Post
False,C,2009,4,0.22651282051282,9,BIOMASS BIOENERG.,2014,2.25,Post
False,C,2009,3,0.683227848101266,9,J. OPT. SOC. AM. A-OPT. IMAGE SCI. VIS.,2014,2.25,Post
False,C,2009,8,0.189889705882353,9,CHEM. MAT.,2010,1.125,Post
False,C,2009,2,0.344333333333333,9,ELECTROCHIM. ACTA,2012,1.5,Post
False,C,2009,7,0.29622480620155,9,J. VAC. SCI. TECHNOL. B,2012,1.5,Post
False,C,2009,3,0.570682870370371,9,EXP. FLUIDS,2016,4.5,Post
False,C,2009,4,0.203530303030303,9,EXPERT SYST. APPL.,2010,1.125,Post
False,C,2009,7,0.254881443298969,10,NANO LETT.,2017,10,Post
False,C,2009,4,0.356303797468354,10,INT. J. HEAT MASS TRANSF.,2012,1.66666666666667,Post
False,C,2009,6,0.192899122807018,10,ACS APPL. MATER. INTERFACES,2013,2,Post
False,C,2009,9,0.555422222222222,10,CHEM. COMMUN.,2014,2.5,Post
False,C,2009,16,0.186122950819672,10,CHEM. MAT.,2016,5,Post
False,C,2009,2,0.523452380952381,10,J. MICROELECTROMECH. SYST.,2011,1.42857142857143,Post
False,C,2009,9,0.162854838709677,10,APPL. PHYS. LETT.,2010,1.25,Post
False,C,2009,4,0.187313131313131,10,J. PHYS. CHEM. C,2015,3.33333333333333,Post
False,C,2009,8,0.308985849056604,10,CHEM,2016,5,Post
False,C,2009,2,0.290324561403509,10,APPL. MICROBIOL. BIOTECHNOL.,2013,2,Post
False,C,2009,4,0.45090303030303,10,INT. J. HEAT MASS TRANSF.,2012,1.66666666666667,Post
False,C,2009,3,0.369013888888889,10,J. MICROELECTROMECH. SYST.,2013,2,Post
False,C,2009,3,0.329869791666667,10,BMC BIOINFORMATICS,2010,1.25,Post
False,C,2009,2,0.21636231884058,10,APPL. PHYS. LETT.,2012,1.66666666666667,Post
False,C,2009,2,0.353275362318841,11,J. OPT. SOC. AM. A-OPT. IMAGE SCI. VIS.,2013,2.2,Post
False,C,2009,4,0.306310734463277,11,SOL. ENERGY MATER. SOL. CELLS,2014,2.75,Post
False,C,2009,3,0.243871428571429,11,J. MATER. CHEM. C,2013,2.2,Post
False,C,2009,7,0.32335754985755,11,J. MATER. CHEM. A,2015,3.66666666666667,Post
False,C,2009,7,0.234765625,11,CHEM. MAT.,2016,5.5,Post
False,C,2009,5,0.305465517241379,11,BIOPHYS. J.,2010,1.375,Post
False,C,2009,10,0.196093971631206,11,NANOSCALE,2016,5.5,Post
False,C,2009,5,0.358,11,IEEE TRANS. IND. INFORM.,2015,3.66666666666667,Post
False,C,2009,6,0.176690476190476,11,APPL. PHYS. LETT.,2013,2.2,Post
False,C,2009,6,0.318417777777778,11,SOL. ENERGY MATER. SOL. CELLS,2013,2.2,Post
False,C,2009,4,0.183877952755906,11,J. MATER. SCI.,2016,5.5,Post
False,C,2009,2,0.121675675675676,11,J. SPACECR. ROCKETS,2013,2.2,Post
False,C,2009,7,0.227521052631579,11,MATER. HORIZONS,2015,3.66666666666667,Post
False,C,2009,7,0.711321428571429,11,ANALYST,2013,2.2,Post
False,C,2009,4,0.283747368421053,11,BIOTECHNOL. J.,2013,2.2,Post
False,C,2009,3,0.257799166666666,11,ADV. MATER.,2017,11,Post
False,C,2009,11,0.237818181818182,11,CHEM. COMMUN.,2013,2.2,Post
False,C,2009,7,0.267924242424242,11,ADV. MATER.,2016,5.5,Post
False,C,2009,7,0.175984674329502,12,NANOTECHNOLOGY,2013,2.4,Post
False,C,2009,5,0.192418604651163,12,IEEE TRANS. PLASMA SCI.,2015,4,Post
False,C,2009,2,0.476798780487805,12,J. MICROMECH. MICROENG.,2013,2.4,Post
False,C,2009,7,0.259948717948718,12,ELECTROCHIM. ACTA,2014,3,Post
False,C,2009,6,0.239927536231884,12,PHYS. REV. B,2014,3,Post
False,C,2009,6,0.417433691756272,12,J. MATER. CHEM. A,2015,4,Post
False,C,2009,3,0.455945205479452,12,UNIV. ILL. LAW REV.,2011,1.71428571428571,Post
False,C,2009,8,0.416753846153846,12,POLYM. CHEM.,2013,2.4,Post
False,C,2009,9,0.455916666666667,12,LAB CHIP,2014,3,Post
False,C,2009,8,0.237368421052632,12,CHEM,2016,6,Post
False,C,2009,9,0.319420634920635,12,ACS NANO,2013,2.4,Post
False,C,2009,3,0.543338709677419,13,LAB CHIP,2011,1.85714285714286,Post
False,C,2009,10,0.651688775510204,13,LAB CHIP,2010,1.625,Post
False,C,2009,6,0.28287972508591,13,SOL. ENERGY MATER. SOL. CELLS,2011,1.85714285714286,Post
False,C,2009,3,0.057565217391304,13,IEEE J. SEL. AREAS COMMUN.,2013,2.6,Post
False,C,2009,5,0.516368421052632,13,APPL. ENERGY,2016,6.5,Post
False,C,2009,2,0.319652173913043,13,ELECTROCHIM. ACTA,2013,2.6,Post
False,C,2009,7,0.247163265306122,13,PLOS ONE,2011,1.85714285714286,Post
False,C,2009,10,0.215917553191489,13,ACS NANO,2013,2.6,Post
False,C,2009,7,0.349612068965517,13,ELECTROCHIM. ACTA,2012,2.16666666666667,Post
False,C,2009,11,0.668709677419355,13,SCI REP,2013,2.6,Post
False,C,2009,12,0.196102409638554,13,ADV. FUNCT. MATER.,2014,3.25,Post
False,C,2009,9,0.266965909090909,14,J. PHYS. CHEM. LETT.,2012,2.33333333333333,Post
False,C,2009,4,0.421098901098901,14,J. MEMBR. SCI.,2014,3.5,Post
False,C,2009,4,0.254620253164557,14,CHEM. SCI.,2015,4.66666666666667,Post
False,C,2009,7,0.259279069767442,14,ADV. ENERGY MATER.,2013,2.8,Post
False,C,2009,5,0.221747767857143,14,THIN SOLID FILMS,2010,1.75,Post
False,C,2009,7,0.194263440860215,14,ADV. MATER.,2010,1.75,Post
False,C,2009,5,0.202666666666667,14,J. PHYS. CHEM. C,2012,2.33333333333333,Post
False,C,2009,3,0.296671328671329,14,ANN. REV. MATER. RES.,2016,7,Post
False,C,2009,8,0.140157024793388,14,J. PHYS. CHEM. C,2011,2,Post
False,C,2009,2,0.528213157894737,14,J. MICROELECTROMECH. SYST.,2012,2.33333333333333,Post
False,C,2009,10,0.276969696969697,15,NANO LETT.,2017,15,Post
False,C,2009,6,0.209425742574257,15,CHEM.-EUR. J.,2012,2.5,Post
False,C,2009,4,0.182813829787234,15,CHEM. MAT.,2015,5,Post
False,C,2009,7,0.189669491525424,15,CHEM. MAT.,2011,2.14285714285714,Post
False,C,2009,6,0.473604838709677,15,LAB CHIP,2013,3,Post
False,C,2009,4,0.306412280701754,15,J. CHEM. PHYS.,2010,1.875,Post
False,C,2009,9,0.211703947368421,15,NANO LETT.,2012,2.5,Post
False,C,2009,16,0.693387387387387,15,NAT. COMMUN.,2017,15,Post
False,C,2009,4,0.337555555555555,16,ENERGY CONV. MANAG.,2015,5.33333333333333,Post
False,C,2009,3,0.1458,16,AM. ECON. REV.,2010,2,Post
False,C,2009,4,0.3994631043257,16,J. MATER. CHEM. A,2013,3.2,Post
False,C,2009,8,0.642208333333333,16,J. NUCL. MED.,2014,4,Post
False,C,2009,7,0.11401724137931,16,NANOTECHNOLOGY,2012,2.66666666666667,Post
False,C,2009,7,0.223406779661017,16,APPL. PHYS. LETT.,2015,5.33333333333333,Post
False,C,2009,5,0.538899038461538,16,ACS NANO,2012,2.66666666666667,Post
False,C,2009,6,0.3547625,16,NANOSCALE,2014,4,Post
False,C,2009,10,0.365785714285714,16,PLOS ONE,2013,3.2,Post
False,C,2009,16,0.300071428571429,16,J. PHYS. CHEM. B,2011,2.28571428571429,Post
False,C,2009,8,0.238748511904762,16,ADV. MATER.,2017,16,Post
False,C,2009,3,0.51587037037037,16,ENERGY BUILD.,2014,4,Post
False,C,2009,8,0.425578947368421,16,IEEE PHOTONICS TECHNOL. LETT.,2012,2.66666666666667,Post
False,C,2009,7,0.1609375,16,APPL. PHYS. LETT.,2012,2.66666666666667,Post
False,C,2009,7,0.198495780590717,16,ADV. MATER.,2015,5.33333333333333,Post
False,C,2009,3,0.268840909090909,16,MRS BULL.,2015,5.33333333333333,Post
False,C,2009,5,0.562915343915344,17,ENERGY BUILD.,2016,8.5,Post
False,C,2009,6,0.362538095238095,17,MICROCIRCULATION,2011,2.42857142857143,Post
False,C,2009,5,0.371925742574257,17,CHEM. ENG. J.,2014,4.25,Post
False,C,2009,10,0.242086666666667,17,NANO LETT.,2013,3.4,Post
False,C,2009,8,0.51015,17,MACROMOLECULES,2015,5.66666666666667,Post
False,C,2009,11,0.443044117647059,17,PLOS ONE,2015,5.66666666666667,Post
False,C,2009,9,0.344335897435897,18,SMALL,2015,6,Post
False,C,2009,10,0.272142857142857,18,ONCOL. LETT.,2012,3,Post
